RUM1,RUM2,RUM3,RUM4,RUM5,RUM6,RUM7,RUM8,RUM9,RUM10,RUM11,RUM12,MARS3_1,MARS4_1,MARS5_1,MARS10_1,MARS13_1,MESI1_1,MESI2_1,MESI3_1,MESI4_1,MESI5_1,MESI6_1,MESI7_1,TAS1_1,TAS2_1,TAS3_1,TAS4_1,TAS5_1,TAS6_1,TAS7_1,TAS8_1,TAS9_1,TAS10_1,TAS11_1,TAS12_1,TAS13_1,TAS14_1,TAS15_1,TAS16_1,TAS17_1,TAS18_1,TAS19_1,TAS20_1,DERS1_1,DERS2_1,DERS3_1,DERS4_1,DERS5_1,DERS6_1,DERS7_1,DERS8_1,DERS9_1,DERS10_1,DERS11_1,DERS12_1,DERS13_1,DERS14_1,DERS15_1,DERS16_1,DASS1_1,DASS2_1,DASS3_1,DASS4_1,DASS5_1,DASS6_1,DASS7_1,DASS8_1,DASS9_1,DASS10_1,DASS11_1,DASS12_1,DASS13_1,DASS14_1,DASS15_1,DASS16_1,DASS17_1,DASS18_1,DASS19_1,DASS20_1,DASS21_1,Age,Gender,Ethnicity,EthnicityOther,MusicExperience1,Yearsplayed,HoursListened,Genre,GenreOther,SadSong,SadSongWhy,playlist_name,playlist_uri,playlist_tracks_url,playlist_num_tracks,snapshot_id,playlist_img,track_name,track_uri,artist_name,album_name,album_img,track_added_at,track_popularity,track_preview_url,track_open_spotify_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
2,4,2,4,4,3,3,4,2,4,4,4,3,1,4,1,1,4,5,5,5,3,4,5,2,4,1,2,3,2,2,4,2,5,2,1,2,3,5,2,4,5,3,1,2,1,4,1,1,2,4,1,1,3,1,3,4,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,,1,3,4,15,Punk rock,The Gaslight Anthem - Blue Jeans &a White Tshirts,It's both a sad and happy song. So cheers me up whilst also fitting with my mood ,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Blue Jeans & White T-Shirts,2FxnvkyxWLFXFANYWzcQhQ,The Gaslight Anthem,Señor and the Queen - EP,https://i.scdn.co/image/21c3cf7c25a65f58ecf100aa86f0f7ec778bf738,2018-12-29T17:32:44Z,40,https://p.scdn.co/mp3-preview/6bfd8c483234c169ce7fbea72005de1a147c1617?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/2FxnvkyxWLFXFANYWzcQhQ,0.479,0.467,F,-7.003,major,0.027,0.726,0,0.162,0.197,90.777,208253,4,F major
4,4,4,4,4,2,4,4,2,2,4,4,3,4,3,2,3,4,5,4,3,4,4,4,3,4,4,3,4,4,4,3,4,3,4,3,2,2,4,2,5,2,3,2,4,3,4,4,3,3,3,4,4,4,4,2,4,3,4,3,2,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,7,0,0,,1,1,3,15,Drum & bass,The rain - dmx,It's empowering and I can relate to the lyrics message of the song,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,The Rain,4UmHbauXS8YYIGlYvAsDRr,DMX,Grand Champ,https://i.scdn.co/image/8feb79d2ca965b261a16275529565d53c30bf821,2018-12-29T18:10:58Z,45,NA,https://open.spotify.com/track/4UmHbauXS8YYIGlYvAsDRr,0.719,0.846,A,-4.637,minor,0.0481,0.173,0,0.248,0.514,89.039,207573,4,A minor
3,4,4,5,4,3,4,4,2,2,4,3,1,1,1,3,2,5,5,5,5,5,5,5,2,4,1,2,4,3,1,2,2,5,2,4,2,1,4,2,5,5,5,1,4,2,4,1,2,3,4,1,1,4,1,2,4,2,2,4,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,6,1,0,,1,2,5,14,,The Show Must Go On - Queen,It helps me feel better and inspires me to pick myself up and keep going on.,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,The Show Must Go On - Remastered 2011,5n6RDaGFSN88oRWuGtYAIN,Queen,Innuendo (2011 Remaster),https://i.scdn.co/image/7421ed7ea55607617c767ce311783b1a8603d860,2018-12-29T17:54:15Z,73,NA,https://open.spotify.com/track/5n6RDaGFSN88oRWuGtYAIN,0.426,0.687,B,-6.926,minor,0.0329,0.409,0,0.112,0.189,84.141,277827,4,B minor
4,5,4,5,4,2,4,4,2,2,4,4,3,2,3,2,4,5,3,4,2,2,4,3,4,5,2,2,4,5,4,2,4,3,4,3,4,4,3,3,4,4,4,2,4,4,5,4,3,3,5,4,4,4,3,2,4,4,5,4,1,2,1,0,3,1,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,7,1,0,,1,1,2,15,Not sure - mixed,TheSound of Silence - Disturbed,"I feel like the sound, rhythm and lyrics match feeling down.",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,The Sound Of Silence,1Cj2vqUwlJVG27gJrun92y,Disturbed,Immortalized,https://i.scdn.co/image/0f0e46bdf41faaf955dc5d4dcc60177414a0704d,2018-12-29T17:31:24Z,74,https://p.scdn.co/mp3-preview/27a108ea31c7a2e5b3622696d2cfe3885c59f913?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/1Cj2vqUwlJVG27gJrun92y,0.322,0.28,F#,-9.367,minor,0.0281,0.468,1.10E-06,0.102,0.175,85.794,248467,4,F# minor
4,5,5,5,4,2,4,4,2,1,4,4,1,1,2,2,1,5,5,5,3,4,5,5,3,4,4,5,1,2,3,1,4,4,2,4,3,4,3,2,4,3,2,2,4,4,5,3,4,4,5,4,4,3,4,5,4,5,5,3,0,3,1,0,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,5,1,0,,1,1,11,8,,Things that people say - Lady Antebellum,It makes me realise that I am not the only one going through what I am going through,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Things People Say,5zdmJbDAUu4ki6495fdNui,Lady Antebellum,Lady Antebellum,https://i.scdn.co/image/0645404d43b365f92c35f1979e48aa64fc05c4fb,2018-12-29T18:06:41Z,38,NA,https://open.spotify.com/track/5zdmJbDAUu4ki6495fdNui,0.592,0.564,G#,-5.356,major,0.0374,0.418,0,0.113,0.314,149.861,230333,4,G# major
5,5,5,5,5,2,5,5,1,1,5,5,2,2,5,2,3,4,4,4,0,4,5,5,4,4,1,2,3,4,1,4,3,4,4,4,4,4,5,2,5,5,3,3,3,4,5,3,4,5,5,4,4,4,2,4,4,5,3,4,2,0,1,0,1,1,0,1,0,1,2,2,2,2,1,1,3,2,0,0,1,5,1,0,,1,2,4,14,,This Charming Man - The Smiths,Good song,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,This Charming Man - 2011 Remastered Version,1FvDJ9KGxcqwv1utyPL3JZ,The Smiths,The Smiths,https://i.scdn.co/image/d22733dd3b8efe3676a1036ed66bd704d6133af8,2018-12-29T17:50:46Z,70,https://p.scdn.co/mp3-preview/7b2d8ac3a906ac007ae000e08342410d3e961928?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/1FvDJ9KGxcqwv1utyPL3JZ,0.611,0.846,B,-5.9,major,0.0436,0.00509,0,0.0784,0.751,103.912,162920,4,B major
2,4,3,3,4,2,4,4,2,4,3,3,1,1,1,1,1,0,4,4,4,2,4,4,3,3,3,4,4,3,3,3,4,4,3,3,2,2,2,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,4,0,0,,0,,11,12,,Tupac - Changes,Motivation song,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Changes - 1998 Greatest Hits (Explicit),3pclEGdsAxuNaSU7BGgtFb,2Pac,2Pac Greatest Hits (Explicit Version),https://i.scdn.co/image/52dac6c05585a9e017bf17fb1e427a47c976baba,2018-12-29T17:38:52Z,66,NA,https://open.spotify.com/track/3pclEGdsAxuNaSU7BGgtFb,0.862,0.67,G,-6.338,major,0.0922,0.0428,0,0.254,0.292,111.115,268827,4,G major
4,5,4,4,4,2,4,4,1,2,4,4,3,2,2,2,4,4,4,5,4,5,3,5,4,4,1,3,5,4,2,4,4,3,3,2,2,2,4,3,4,4,4,4,4,4,4,2,3,3,4,2,2,4,2,4,4,4,4,3,2,0,1,0,1,1,0,1,1,0,0,1,1,2,1,1,0,1,0,1,0,7,0,0,,1,2,5,5,,Tycho - Tycho,Relaxing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,4,4,4,2,4,4,2,2,4,4,4,2,2,1,3,4,4,4,3,4,4,4,2,2,2,4,4,2,2,2,2,4,2,2,2,2,4,3,4,4,2,3,2,2,3,2,4,3,4,2,2,3,2,4,2,2,3,2,1,2,1,0,2,1,0,1,2,1,1,1,1,0,1,0,1,1,0,0,0,7,1,0,,1,2,2,11,,Unfaithful - Rihanna ,Sad song,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Unfaithful,13xxBnXOuiBxVxJI458B0i,Rihanna,A Girl Like Me,https://i.scdn.co/image/9aef74dc2b4681ce8f1322a974c7ac519313c239,2018-12-29T17:23:35Z,71,NA,https://open.spotify.com/track/13xxBnXOuiBxVxJI458B0i,0.588,0.391,C,-8.607,minor,0.0334,0.839,0,0.227,0.349,144.069,226973,4,C minor
3,4,4,4,4,2,4,4,2,2,4,3,3,3,3,3,4,2,4,3,2,4,4,4,4,4,3,2,4,4,4,3,4,4,5,2,3,4,3,2,4,2,4,4,3,4,4,2,3,4,4,3,2,3,3,4,3,4,3,4,1,0,1,0,1,1,0,1,0,2,1,1,0,1,1,0,1,1,0,1,1,6,0,0,,1,1,2,2,,Visions of Gideon - Stevens,Its rythmn,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Visions of Gideon,0SUDiaR0qm30fXVGPjPvRp,Sufjan Stevens,Call Me By Your Name (Original Motion Picture Soundtrack),https://i.scdn.co/image/69c618dc43aa41f1a241f1311c165d22d87dfe64,2018-12-29T18:08:22Z,63,https://p.scdn.co/mp3-preview/75f0fd876f19c202d0e6bbafba0659c00f64519e?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/0SUDiaR0qm30fXVGPjPvRp,0.252,0.314,F,-18.197,minor,0.0407,0.942,0.676,0.0892,0.2,75.056,247808,4,F minor
4,5,4,5,5,1,5,4,1,2,4,4,2,2,4,2,2,5,4,4,2,5,3,4,5,5,1,1,3,4,1,2,3,5,4,4,4,3,3,4,5,4,5,2,5,4,2,3,4,4,4,5,2,4,3,3,4,4,3,3,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,3,1,0,,0,,5,6,,Wake Up - Eden,I'm not sure really,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Wake Up,6K6OCvFQ4i7KKfGJsOAqY1,EDEN,End Credits,https://i.scdn.co/image/fa3f58163411a485bd61f03e1fa22c4646d0e2da,2018-12-29T17:36:33Z,65,https://p.scdn.co/mp3-preview/a4d8288e530afe63a61ad6d1e14002878ad88012?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/6K6OCvFQ4i7KKfGJsOAqY1,0.387,0.376,A,-6.743,minor,0.0338,0.881,0,0.851,0.395,116.667,279828,3,A minor
4,5,5,4,4,3,4,5,4,2,5,4,3,2,4,2,5,1,4,4,5,3,2,2,4,5,2,4,3,3,2,4,3,5,2,2,1,2,2,3,2,1,2,2,3,2,1,1,1,4,4,5,2,4,2,2,5,4,2,4,1,2,1,0,0,0,0,0,1,2,1,1,1,0,1,0,2,0,1,1,2,3,0,1,,0,,2,12,,Wake Up - Vamps,The lyrics ,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Wake Up,0PxcoUrgHYxueN01gfbif5,The Vamps,Wake Up (Deluxe),https://i.scdn.co/image/9b540f024cf5ef9ce43e59ab973b6fc4117cb924,2018-12-29T18:03:41Z,51,NA,https://open.spotify.com/track/0PxcoUrgHYxueN01gfbif5,0.603,0.782,C#,-6.356,major,0.0311,0.00553,1.84E-06,0.0774,0.251,93.984,193512,4,C# major
4,4,4,5,4,1,4,4,1,1,1,4,3,4,4,4,4,3,4,2,2,4,4,0,4,5,2,2,4,3,4,1,4,5,4,4,2,3,2,2,5,3,4,3,3,4,5,4,5,5,5,5,5,3,4,4,5,5,3,5,3,1,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,7,1,0,,1,2,2,6,,what's wrong - pvris,I relate to the lyrics,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,What's Wrong,6HhtmXZi4wh1ssdFGsE55G,PVRIS,What's Wrong,https://i.scdn.co/image/7a91b4ffb36681600881057ea53f5c41aa9a6302,2018-12-29T17:33:32Z,45,https://p.scdn.co/mp3-preview/f3639616095339331216478a113fc388781f8df4?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/6HhtmXZi4wh1ssdFGsE55G,0.502,0.945,C#,-3.191,major,0.103,0.0514,0.00585,0.0897,0.326,100.988,298917,4,C# major
4,5,4,4,2,4,3,2,3,3,3,4,5,2,6,4,3,1,4,2,3,3,2,4,3,4,4,2,2,1,4,3,4,3,3,2,2,3,5,3,4,3,3,4,3,3,4,4,2,3,5,2,4,2,4,3,3,4,3,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3,mixed,0,,1,11,,who run the world - beyonce,it's upbeat,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Run the World (Girls),3oOWBUNbwHZkWF2WND4kK2,Beyoncé,4,https://i.scdn.co/image/63d552eddb0249291c1c7d7947488f8052e1cb96,2018-12-29T17:21:40Z,37,https://p.scdn.co/mp3-preview/c5e90d8d93467fc4aeda29c2cbefaa494081232a?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/3oOWBUNbwHZkWF2WND4kK2,0.733,0.899,C,-4.237,major,0.143,0.00496,4.72E-05,0.372,0.76,127.086,236093,4,C major
4,5,5,4,5,1,4,5,1,1,3,2,3,2,2,1,4,5,3,4,3,5,4,2,4,4,1,2,4,4,1,1,5,5,4,2,2,1,5,3,5,5,4,1,3,2,5,5,5,5,5,1,5,2,4,5,1,5,5,5,1,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,0,1,1,1,0,4,0,0,,1,1,3,11,,Wings - Birdy,I feel like it is a sad song so I just feel some sort of connection to it. It feels dramatic which matches how I am feeling and it isn't too energetic.,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Wings,0yzr0zrYvv5oyNoCMBFMAa,Birdy,Fire Within,https://i.scdn.co/image/f20065d8eac54d258d50e96d0e44b8d4fa2d0350,2018-12-29T17:27:43Z,49,https://p.scdn.co/mp3-preview/b383277697465b1737ed511714764255eb97c42f?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/0yzr0zrYvv5oyNoCMBFMAa,0.474,0.707,G,-4.534,major,0.0253,0.0831,0,0.162,0.224,83.235,252107,4,G major
4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,,0,,2,11,,Words - Birdy,Upbeat,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Words,5jpIP0be2NytXkKhjCFV3p,Birdy,Beautiful Lies,https://i.scdn.co/image/afd3acff8667727320318741201ef412a20ca473,2018-12-29T17:17:04Z,46,https://p.scdn.co/mp3-preview/d2b2dc8fe535245e153bad581047d214599b7f91?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/5jpIP0be2NytXkKhjCFV3p,0.758,0.34,C#,-8.965,major,0.0335,0.879,1.17E-05,0.117,0.447,107.022,217653,4,C# major
1,4,1,4,4,2,4,3,3,3,4,2,1,1,1,1,1,5,5,5,5,4,5,5,1,1,1,5,4,1,4,3,3,4,2,3,3,3,2,3,3,3,3,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,,1,1,3,12,,Wretch 32 - tell me,It's just my current favourite and would instantly cheer me up. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,5,4,4,2,2,4,4,1,4,4,1,1,1,1,1,5,5,4,2,4,4,2,1,2,1,3,4,1,1,5,2,4,2,5,2,2,5,2,5,2,1,2,4,4,4,1,4,4,4,3,2,4,2,5,5,5,4,4,2,0,0,0,3,1,0,0,2,1,0,1,1,1,1,2,2,1,2,1,2,2,0,0,,1,1,3,11,,Youngdumbandbroke - khalid,"Upbeat rythm, memorable, applicable ( ;( )",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,Khalid,American Teen,https://i.scdn.co/image/5026fddc6c0b69e931ae99130f15d4214f1e7d41,2018-12-29T16:39:38Z,84,https://p.scdn.co/mp3-preview/6f984c9c6e43eccb00fefdce091212f08887258a?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,0.798,0.539,C#,-6.351,major,0.0421,0.199,1.66E-05,0.165,0.394,136.949,202547,4,C# major
4,5,4,4,4,2,5,4,4,3,3,4,6,5,2,2,4,0,2,0,0,0,0,0,3,2,1,4,5,1,1,1,1,5,2,1,1,1,1,1,2,5,5,1,1,2,4,4,4,2,4,2,3,2,4,2,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,8,1,0,,0,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,5,5,5,1,5,5,1,2,4,5,1,2,1,3,5,5,5,4,4,4,5,5,5,5,2,1,5,2,1,1,5,2,2,3,2,2,4,3,2,5,2,2,3,2,3,1,2,2,2,2,1,4,2,1,3,3,2,3,1,0,0,0,2,0,0,1,2,0,1,2,1,1,2,1,0,0,0,0,0,8,0,0,,1,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,3,3,2,3,3,4,4,1,3,3,1,1,1,1,1,4,4,5,4,3,3,4,5,5,1,1,5,5,1,3,5,4,4,5,5,4,2,3,2,5,4,2,5,5,5,1,3,4,5,4,3,4,1,2,5,4,5,5,3,"2,3",0,1,2,0,1,1,1,0,0,3,1,3,2,1,1,1,1,0,0,3,0,0,,1,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,3,2,4,2,2,2,2,2,2,2,3,4,4,4,4,2,2,3,2,1,3,3,2,2,2,2,3,3,2,4,3,2,3,4,2,3,4,2,3,3,2,3,3,3,2,4,3,2,3,4,3,3,2,3,3,4,3,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,5,0,0,,1,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
